time blob_mass ism_mass r_forward r_reverse total_mass E_blob E_ism blob_energy ism_energy total_energy ism_rest total_lum reverse_lum reverse_lum2 reverse_lum3 blob_mass2 critical_mass maxgamma blob_kinetic swept_up maxgamma_forward maxgamma_blob
57.916666666666664 640666.8058819453 56283.73775979628 60.90094013292813 59.549730684653966 31846146.596331567 0.0 0.0 768630.5728764815 105897.92113077638 874528.4940072579 35933.690970377975 1159.0409958639468 437.89476473800346 819.3819672563915 0.0 328472.3085776797 121625.33789466922 2.7006897926330566 629723.3095766148 696950.5497346458 2.7006897926330566 2.7006897926330566
61.77777777777778 651180.4528277093 65283.45605879928 64.18244879302252 62.831239344748354 31846146.681131795 0.0 0.0 754186.8358759613 120505.33620448876 874692.2902912853 41740.00358086028 1316.1197182309959 475.1282448870843 813.5295893156068 0.0 344821.6384821508 127768.7143010691 2.6987955570220947 596981.752672058 716463.9138168803 2.6987955570220947 2.6987955570220947
65.63888888888889 651362.2408046661 88132.36797422633 67.65698737429892 65.91971808366071 31846146.750799052 0.0 0.0 714248.1513453197 160587.20617150152 874835.3575168212 56521.551745775585 1470.1936680603462 499.1447433972097 912.8938442713651 0.0 355885.06600202963 131860.72333442935 2.698946714401245 555876.7626107254 739494.617796799 2.698946714401245 2.698946714401245
69.5 661920.8766281033 101556.8438475977 70.9384960343933 69.2012267437551 31846146.79319047 0.0 0.0 693600.4126101697 181336.38260325996 874936.7976965914 65272.30387032822 1624.4080151862197 510.2204559026844 874.1304997789157 0.0 374121.0947108051 138774.92362095835 2.6958839893341064 520334.1042448433 763477.7156869206 2.6958839893341064 2.6958839893341064
73.36111111111111 661227.3785474002 128506.9527039748 74.22000469448768 72.28970548266746 31846146.827264648 0.0 0.0 646155.5498768244 228827.29767627676 874983.1653104656 82316.32072297194 1775.1843686993277 511.8288786981714 949.0713250921345 0.0 386393.47704578645 143181.82215602626 2.6986210346221924 477230.4685027024 789734.3225798861 2.6986210346221924 2.6986210346221924
77.22222222222223 665639.9336589754 152854.97780321317 77.50151335458207 75.37818422157982 31846146.865735605 0.0 0.0 608678.1143503536 266309.7338189389 874988.0325280881 98376.12074006522 1916.1091968290953 503.30096776722434 938.1853805589429 0.0 402146.7459981852 149040.59991812232 2.6982362270355225 439115.27128143574 818494.9119311863 2.6982362270355225 2.6982362270355225
81.08333333333333 668810.8044109881 180901.765441834 80.78302201467645 78.46666296049219 31846146.92451027 0.0 0.0 567410.4234718756 307582.90663756814 874996.6369792336 117015.07583173139 2042.1975113428264 477.50183447045805 897.6945947092541 0.0 417767.5351293539 155634.86215560054 2.6842799186706543 402883.6804740011 849712.5563614427 2.6842799186706543 2.6842799186706543
84.94444444444444 674195.2349161283 211647.82479507755 84.25756059595285 81.55514169940454 31846146.92917731 0.0 0.0 529884.8565005333 345117.820198157 875002.6766986903 138744.786732827 2150.7031050809724 436.92594408796793 856.9698055068735 0.0 435110.86352773715 162718.25332082124 2.67401385307312 371751.09847252705 885843.0661652677 2.67401385307312 2.67401385307312
88.80555555555556 681923.3175654989 240763.69146547045 87.53906925604724 84.6436204383169 31846146.968773827 0.0 0.0 496262.66246715665 378740.0576949698 875002.7201621265 159292.2223861425 2249.5151414029083 393.0272953901178 824.0027503419609 0.0 454371.75773026515 120939.49570322322 3.757017135620117 343491.4525636283 922687.0074199185 1.556030035018921 3.757017135620117
92.66666666666667 681705.5831775786 278140.9821764161 90.6275479949596 87.53906925604724 31846146.982056946 0.0 0.0 450558.77726533054 424441.0978799993 875002.6852157478 185265.02388473382 2338.5933405827122 349.9946794067364 736.1594914084196 0.0 468803.09394547023 109901.16857081624 4.265678882598877 311842.0118120954 959846.5679634045 1.5337878465652466 4.265678882598877
96.52777777777777 680280.3155908247 322056.51094428066 93.90905665505399 90.43451807377758 31846146.995546862 0.0 0.0 404263.098343002 470736.1752322812 875002.7420460472 217153.371002199 2420.765509315412 306.0434066328491 640.9607366829463 0.0 482841.7636349355 129821.66573477534 3.7192695140838623 280348.7695520278 1002336.8311911972 1.513643741607666 3.7192695140838623
100.38888888888889 685497.2353746258 362533.8684664077 97.19056531514838 93.32996689150792 31846147.048128307 0.0 0.0 370832.8799051425 504169.8846472939 875002.7846217081 248012.10970588028 2492.793563388804 264.8292314673649 586.6841485518221 0.0 501038.73579785245 186946.79779769992 2.6801140308380127 254276.7486050798 1048031.098077323 1.494760274887085 2.6801140308380127
104.25 695597.221905291 401223.9554090407 100.47207397524275 96.22541570923826 31846147.07338422 0.0 0.0 345992.8749927781 529009.8944429244 875002.7694357026 278663.730439711 2554.915529475289 228.203495175944 492.0568346375939 0.0 522349.7133478814 236927.55364505746 2.204681158065796 232289.58465335824 1096821.1724310531 1.4768540859222412 2.204681158065796
